run_at,date,time,country,collection,category,rank,prev_rank,change,app_id,title,score,developer
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,3,3,0,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,4,4,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,5,5,0,com.moonactive.coinmaster,Coin Master,4.58,Moon Active
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,6,6,0,com.roblox.client,Roblox,4.61,Roblox Corporation
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,7,7,0,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,8,8,0,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,9,9,0,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.69,BeheFun Games Limited
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,10,10,0,com.run.tower.defense,Kingshot,4.34,Century Games PTE. LTD.
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,11,11,0,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,12,12,0,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,13,13,0,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,14,14,0,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.32,Moonfrog
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,15,15,0,io.randomco.travel,Travel Town - Merge Adventure,4.25,Magmatic Games LTD
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,16,16,0,com.playrix.township,Township,4.68,Playrix
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,17,18,+1,com.fun.lastwar.gp,Last War:Survival Game,4.51,FUNFLY PTE. LTD.
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,18,17,-1,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,19,19,0,com.fatmerge.global,Tasty Travels: Merge Game,4.47,Century Games PTE. LTD.
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,20,20,0,com.activision.callofduty.shooter,Call of Duty®: Mobile,4.25,"Activision Publishing, Inc."
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,21,21,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,22,22,0,com.readygo.barrel.gp,Last Z: Survival Shooter,4.29,Omnilojo Pte Ltd
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,23,24,+1,com.miniclip.eightballpool,8 Ball Pool,4.7,Miniclip.com
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,24,23,-1,com.gof.global,Whiteout Survival,4.12,Century Games PTE. LTD.
2026-07-30 22:37:06 IST,2026-07-30,22:37,IN,GROSSING,GAME,25,25,0,com.yalla.yallagames,Yalla Ludo - Ludo&Jackaroo,3.7,Aviva Sun
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,1,1,0,com.easybrain.arrow.puzzle.game,Arrow Puzzle: Tap Puzzle Games,4.56,Easybrain
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,2,2,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,3,3,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,4,4,0,com.miniclip.carrom,Carrom Pool: Disc Game,4.58,Miniclip.com
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,5,5,0,com.rioo.runnersubway,Subway Princess Runner,4.01,Ivy
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,6,6,0,com.Rohit.IndianBikes,Indian Bikes Driving 3D,4.16,Rohit Gaming Studio
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,7,7,0,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.69,BeheFun Games Limited
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,8,8,0,com.ecffri.arrows,Arrows – Puzzle Escape,4.59,Lessmore GmbH
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,9,9,0,io.voodoo.paper2,Paper.io 2,4.29,VOODOO
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,10,11,+1,com.oakever.arrows,Amaze GO!,4.41,Oakever Games
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,11,10,-1,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,12,14,+2,com.vincentb.MobControl,Mob Control,4.11,VOODOO
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,13,12,-1,com.imangi.templerun2,Temple Run 2,4.06,Imangi Studios
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,14,15,+1,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,15,16,+1,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.27,AN Gaming Studio
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,16,13,-3,com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.23,FPS Shooter & Action Game
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,17,22,+5,com.cdt.mega.mechagame,Painty Hide n Seek,4.11,CDT Games Limited
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,18,20,+2,com.d24.rp.open.world.grand.gangster,Mafia City RP:Grand Open World,3.95,Universe Game Labs
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,19,19,0,com.dino.race.master,Car Race 3D: Car Racing,3.9,iKame Games - Zego Studio
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,20,17,-3,com.gps.housemakeover.satisfying.clean,House Makeover: ASMR Cleaning,4.03,Mad1 Games
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,21,23,+2,com.aim.racing,Extreme Car Driving Simulator,4.3,AxesInMotion Racing
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,22,18,-4,com.lighthouse.freeplay.ind,Last light,4.09,Dinosaur-Games
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,23,21,-2,com.roblox.client,Roblox,4.61,Roblox Corporation
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,24,,NEW,com.fingersoft.hillclimb,Hill Climb Racing,4.03,Fingersoft
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,TOP_FREE,GAME,25,25,0,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,3,3,0,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,4,4,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,5,5,0,com.moonactive.coinmaster,Coin Master,4.58,Moon Active
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,6,6,0,com.roblox.client,Roblox,4.61,Roblox Corporation
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,7,7,0,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,8,9,+1,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.69,BeheFun Games Limited
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,9,10,+1,com.run.tower.defense,Kingshot,4.33,Century Games PTE. LTD.
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,10,8,-2,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,11,11,0,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,12,12,0,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,13,13,0,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,14,14,0,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.32,Moonfrog
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,15,15,0,io.randomco.travel,Travel Town - Merge Adventure,4.25,Magmatic Games LTD
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,16,16,0,com.playrix.township,Township,4.68,Playrix
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,17,17,0,com.fun.lastwar.gp,Last War:Survival Game,4.51,FUNFLY PTE. LTD.
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,18,18,0,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,19,19,0,com.fatmerge.global,Tasty Travels: Merge Game,4.46,Century Games PTE. LTD.
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,20,20,0,com.activision.callofduty.shooter,Call of Duty®: Mobile,4.25,"Activision Publishing, Inc."
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,21,22,+1,com.readygo.barrel.gp,Last Z: Survival Shooter,4.29,Omnilojo Pte Ltd
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,22,21,-1,com.ludo.king,Ludo King®,3.98,Gametion
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,23,23,0,com.miniclip.eightballpool,8 Ball Pool,4.69,Miniclip.com
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,24,24,0,com.gof.global,Whiteout Survival,4.12,Century Games PTE. LTD.
2026-07-31 22:40:20 IST,2026-07-31,22:40,IN,GROSSING,GAME,25,25,0,com.yalla.yallagames,Yalla Ludo - Ludo&Jackaroo,3.7,Aviva Sun
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,1,1,0,com.easybrain.arrow.puzzle.game,Arrow Puzzle: Tap Puzzle Games,4.56,Easybrain
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,2,2,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,3,3,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,4,4,0,com.miniclip.carrom,Carrom Pool: Disc Game,4.58,Miniclip.com
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,5,5,0,com.rioo.runnersubway,Subway Princess Runner,4.01,Ivy
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,6,7,+1,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.69,BeheFun Games Limited
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,7,6,-1,com.Rohit.IndianBikes,Indian Bikes Driving 3D,4.16,Rohit Gaming Studio
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,8,8,0,com.ecffri.arrows,Arrows – Puzzle Escape,4.59,Lessmore GmbH
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,9,10,+1,com.oakever.arrows,Amaze GO!,4.4,Oakever Games
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,10,9,-1,io.voodoo.paper2,Paper.io 2,4.29,VOODOO
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,11,12,+1,com.vincentb.MobControl,Mob Control,4.11,VOODOO
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,12,14,+2,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,13,,NEW,rope.hero.flying.simulator.city3d,Super Rope: Hero Flying,3.92,Staga
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,14,17,+3,com.cdt.mega.mechagame,Painty Hide n Seek,4.19,CDT Games Limited
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,15,13,-2,com.imangi.templerun2,Temple Run 2,4.06,Imangi Studios
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,16,15,-1,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.26,AN Gaming Studio
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,17,19,+2,com.dino.race.master,Car Race 3D: Car Racing,3.89,iKame Games - Zego Studio
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,18,11,-7,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,19,16,-3,com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.23,FPS Shooter & Action Game
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,20,24,+4,com.fingersoft.hillclimb,Hill Climb Racing,4.03,Fingersoft
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,21,21,0,com.aim.racing,Extreme Car Driving Simulator,4.3,AxesInMotion Racing
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,22,23,+1,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,23,25,+2,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,24,,NEW,com.miniclip.cricketleague,Cricket League,4.53,Miniclip.com
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,TOP_FREE,GAME,25,,NEW,com.ansangha.drdriving,Dr. Driving,4.26,SUD Inc.
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,3,3,0,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,4,4,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,5,5,0,com.moonactive.coinmaster,Coin Master,4.58,Moon Active
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,6,6,0,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,7,7,0,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,8,8,0,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.69,BeheFun Games Limited
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,9,10,+1,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,10,12,+2,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,11,9,-2,com.run.tower.defense,Kingshot,4.34,Century Games PTE. LTD.
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,12,11,-1,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,13,13,0,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,14,16,+2,com.playrix.township,Township,4.68,Playrix
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,15,17,+2,com.fun.lastwar.gp,Last War:Survival Game,4.5,FUNFLY PTE. LTD.
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,16,15,-1,io.randomco.travel,Travel Town - Merge Adventure,4.25,Magmatic Games LTD
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,17,14,-3,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.32,Moonfrog
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,18,18,0,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,19,19,0,com.fatmerge.global,Tasty Travels: Merge Game,4.42,Century Games PTE. LTD.
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,20,21,+1,com.readygo.barrel.gp,Last Z: Survival Shooter,4.29,Omnilojo Pte Ltd
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,21,22,+1,com.ludo.king,Ludo King®,3.98,Gametion
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,22,23,+1,com.miniclip.eightballpool,8 Ball Pool,4.69,Miniclip.com
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,23,20,-3,com.activision.callofduty.shooter,Call of Duty®: Mobile,4.25,"Activision Publishing, Inc."
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,24,25,+1,com.yalla.yallagames,Yalla Ludo - Ludo&Jackaroo,3.7,Aviva Sun
2026-08-01 21:07:43 IST,2026-08-01,21:07,IN,GROSSING,GAME,25,24,-1,com.gof.global,Whiteout Survival,4.12,Century Games PTE. LTD.
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,1,1,0,com.easybrain.arrow.puzzle.game,Arrow Puzzle: Tap Puzzle Games,4.56,Easybrain
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,2,2,0,com.ludo.king,Ludo King®,3.98,Gametion
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,3,3,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,4,4,0,com.miniclip.carrom,Carrom Pool: Disc Game,4.58,Miniclip.com
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,5,5,0,com.rioo.runnersubway,Subway Princess Runner,4.01,Ivy
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,6,6,0,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.67,BeheFun Games Limited
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,7,7,0,com.Rohit.IndianBikes,Indian Bikes Driving 3D,4.16,Rohit Gaming Studio
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,8,13,+5,rope.hero.flying.simulator.city3d,Super Rope: Hero Flying,3.86,Staga
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,9,8,-1,com.ecffri.arrows,Arrows – Puzzle Escape,4.59,Lessmore GmbH
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,10,9,-1,com.oakever.arrows,Amaze GO!,4.38,Oakever Games
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,11,14,+3,com.cdt.mega.mechagame,Painty Hide n Seek,4.04,CDT Games Limited
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,12,10,-2,io.voodoo.paper2,Paper.io 2,4.29,VOODOO
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,13,11,-2,com.vincentb.MobControl,Mob Control,4.1,VOODOO
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,14,12,-2,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,15,15,0,com.imangi.templerun2,Temple Run 2,4.06,Imangi Studios
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,16,16,0,com.ANGamingStudio.IndianVehiclesSimulator3d,Indian Vehicles Simulator 3d,4.26,AN Gaming Studio
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,17,17,0,com.dino.race.master,Car Race 3D: Car Racing,3.9,iKame Games - Zego Studio
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,18,22,+4,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,19,21,+2,com.aim.racing,Extreme Car Driving Simulator,4.3,AxesInMotion Racing
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,20,18,-2,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,21,20,-1,com.fingersoft.hillclimb,Hill Climb Racing,4.03,Fingersoft
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,22,19,-3,com.ta.strike.ops,FPS Strike Ops : Modern Arena,4.23,FPS Shooter & Action Game
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,23,24,+1,com.miniclip.cricketleague,Cricket League,4.53,Miniclip.com
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,24,,NEW,com.d24.rp.open.world.grand.gangster,Mafia City RP:Grand Open World,4.33,Universe Game Labs
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,TOP_FREE,GAME,25,23,-2,com.rubygames.assassin,Hunter Assassin,4.06,Ruby Games AS
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,1,1,0,com.dts.freefiremax,Free Fire MAX,4.34,GARENA INTERNATIONAL I
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,2,2,0,com.pubg.imobile,BGMI: FPS Battle Royale,4.37,"KRAFTON, Inc."
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,3,3,0,jp.konami.pesam,eFootball™,4.47,KONAMI
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,4,4,0,com.king.candycrushsaga,Candy Crush Saga,4.45,King
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,5,5,0,com.moonactive.coinmaster,Coin Master,4.58,Moon Active
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,6,6,0,com.roblox.client,Roblox,4.6,Roblox Corporation
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,7,10,+3,com.supercell.clashofclans,Clash of Clans,4.5,Supercell
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,8,7,-1,com.ea.gp.fifamobile,EA SPORTS FC Soccer Mobile 26,4.31,ELECTRONIC ARTS
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,9,9,0,com.octro.teenpatti,Octro Teen Patti: 3 Patti Game,4.57,"Octro, Inc."
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,10,8,-2,com.monopoly.dream.idle.king,Top Tycoon: Coin Theme Empire,4.67,BeheFun Games Limited
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,11,11,0,com.run.tower.defense,Kingshot,4.34,Century Games PTE. LTD.
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,12,12,0,com.playrix.gardenscapes,Gardenscapes,4.52,Playrix
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,13,14,+1,com.playrix.township,Township,4.68,Playrix
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,14,13,-1,com.nianticlabs.pokemongo,Pokémon GO,4.06,"Scopely Explore, Inc."
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,15,15,0,com.fun.lastwar.gp,Last War:Survival Game,4.5,FUNFLY PTE. LTD.
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,16,16,0,io.randomco.travel,Travel Town - Merge Adventure,4.26,Magmatic Games LTD
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,17,17,0,com.teenpatti.hd.gold,Teen Patti GOLD: 3 Patti Rummy,4.32,Moonfrog
2026-08-02 21:11:08 IST,2026-08-02,21:11,IN,GROSSING,GAME,18,18,0,com.dreamgames.royalmatch,Royal Match,4.44,"Dream Games, Ltd."
